	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
FH0466_E_2_A	1.003655	1.0005275757575756	0.9907075	0.9970728787878785	1.041965	1.0032797727272729	1.023815	1.0071128030303027	1.00978	1.0033165909090906	1.0099825	1.001174090909091	1.0097675	1.001252121212121	0.989965	1.0018936363636366	1.0096975000000001	1.0080726515151515	1.01759	1.0042283333333337	1.0022925	1.0011757575757578	1.0229775	1.003938181818182	1.0019900000000002	0.984190833333333	0.9842225	0.977212196969697	1.0385225	0.9949603030303034	1.006215	0.9934163636363638	1.0472275	0.9819167424242427
CRPC_531_T2	0.89271	0.9397915151515155	0.88593	0.9392786363636366	0.911405	0.9422866666666662	0.917375	0.9419468181818182	0.9072450000000001	0.946853939393939	1.0197525	0.9998181818181825	1.0195224999999999	0.9994288636363639	1.0033475	1.0010875757575757	0.99635	1.0018456818181822	1.025865	1.0051414393939395	0.8883874999999999	0.9359831060606059	0.8567825	0.906981590909091	0.9671075	0.9674303030303026	0.9241125	0.9571005303030301	0.9714375	0.9522889393939394	0.907575	0.9356362121212117	0.9731675000000001	0.9435140151515153
FH0119_E_2_A	0.9842425	0.996673257575758	0.9687874999999999	0.9931140909090906	0.991495	0.9980809090909093	0.945605	0.9954251515151515	0.993815	0.9996285606060603	1.0180425	0.9990415909090918	1.0199175	0.9987063636363637	0.9967175000000001	0.9994565151515151	1.0210400000000002	1.0000807575757573	1.0204674999999999	1.002950075757576	0.9842375000000001	0.9981618939393938	0.9765425000000001	0.9984016666666669	0.982935	0.9807208333333332	0.9535025	0.9690550757575759	1.03409	0.9909518181818181	0.9779850000000001	0.9848804545454541	1.014095	0.9692114393939395
CRPC_531_T1	0.82677	0.9138743939393938	0.8286525	0.9184718181818184	0.8373124999999999	0.917772727272727	0.823215	0.9144231818181817	0.844185	0.921786590909091	1.0176924999999999	0.9990503787878788	1.0181525	0.9987332575757568	1.013185	0.9984594696969697	1.0053800000000002	0.9971773484848481	1.0245625	1.0046434848484853	0.808975	0.8980636363636364	0.716385	0.8511448484848488	0.955925	0.9654509848484848	0.919975	0.9573714393939393	0.939125	0.9386046212121216	0.8587274999999999	0.9155268181818178	0.9658925	0.9387237878787882
CRPC_531_T3	0.8910549999999999	0.9472954545454547	0.88183	0.9456566666666667	0.9011100000000001	0.9471140909090909	0.8926775	0.9419423484848486	0.9135249999999999	0.9544924242424244	1.0285875	1.000483939393939	1.0262375	0.9999397727272725	1.02875	1.0025972727272727	1.0362275	1.0007277272727273	1.0351825	1.007034696969697	0.8897775	0.9456821212121211	0.83424	0.924449318181818	0.9642425	0.9718383333333337	0.9343825	0.9655006060606061	0.9773200000000001	0.9576523484848484	0.9048725	0.9438241666666666	0.9923375	0.953269090909091
CRPC_161	0.905755	0.9620820454545453	0.89404	0.9615668939393941	0.909205	0.9673449242424242	0.8233325	0.9603324242424243	0.91969	0.966465606060606	1.0241475	1.0003310606060611	1.0225374999999999	1.000066893939394	1.03259	0.9982337121212119	1.064435	1.0096822727272723	1.0219425	1.0025923484848482	0.900715	0.9602324999999997	0.8806700000000001	0.9439752272727273	1.00076	0.9740289393939396	0.95073	0.9652479545454543	0.9926699999999999	0.9675772727272732	0.9111400000000001	0.9547790909090906	0.99621	0.9534821969696966
FH0644_cDE_1	0.9806625000000001	0.9934506060606061	0.9686575	0.9904236363636363	0.99336	0.992809015151515	0.92516	0.9965741666666662	0.9894850000000001	0.9976660606060604	1.0322725	1.0033789393939387	1.03384	1.0035126515151516	1.03919	1.003962045454545	1.04182	1.0102648484848484	1.033315	1.0077015909090907	0.9864649999999999	0.9958381060606055	0.9997974999999999	0.9930347727272729	1.00054	0.9825616666666667	0.976615	0.9765021212121212	1.0322225	0.989819015151515	0.9901150000000001	0.986661893939394	1.0388974999999998	0.9749725757575758
FH0644_cDE_2	0.9744349999999999	0.9886078030303033	0.9610624999999999	0.9861141666666666	0.989265	0.99165553030303	0.9609800000000001	0.9958393181818183	0.9832449999999999	0.9919430303030302	1.0289425	1.0042467424242427	1.02807	1.003726212121212	1.0346125000000002	1.008260606060606	1.0284275	1.0070616666666667	1.029925	1.0077234848484844	0.983925	0.9894955303030304	0.99057	0.9863781818181816	0.99176	0.9812204545454551	0.9995975	0.9735017424242426	1.0298599999999998	0.9863830303030308	0.97707	0.9799247727272726	1.022825	0.9713538636363638
FH0148_E_2_A	0.8618450000000001	0.9354712878787879	0.854955	0.9349243181818181	0.88785	0.9356344696969694	0.857385	0.9289645454545461	0.87384	0.9412759090909092	1.0232025	1.003730606060606	1.0219775	1.0036049242424243	1.01215	1.003680909090909	1.02333	1.0033109090909094	1.0278075000000002	1.0076451515151519	0.85212	0.9356377272727272	0.7874075	0.9080303787878787	0.9613225000000001	0.9717819696969694	0.9415549999999999	0.9653458333333329	0.96753	0.9511523484848485	0.889875	0.9342390151515158	1.0239825	0.9601899242424238
FH0241_E_1_A	0.9556425	0.983400984848485	0.9409875000000001	0.9803095454545452	0.9634925	0.9825091666666665	0.9225074999999999	0.9758992424242416	0.96529	0.9868930303030305	1.002915	0.9989831818181814	1.00392	0.9991043181818181	0.9914050000000001	1.0004981818181815	1.0531875	1.0131193181818183	1.0113475	1.0027162878787876	0.96514	0.9860865909090909	0.9690624999999999	0.9784722727272726	0.9670075	0.9788190151515153	0.939815	0.9738971969696973	1.0072125	0.9812203787878785	0.959	0.9768043939393939	1.0082	0.9686612878787877
FH0226_E_2_A	0.9008825	0.9779012878787874	0.8935875	0.9778724999999996	0.9178175	0.9815103030303028	0.867085	0.986533409090909	0.91205	0.9818987121212123	1.0299375000000002	1.0044082575757578	1.0304775	1.004168106060606	1.0198425000000002	1.0042843939393937	1.1033275	1.0035965151515152	1.0313025	1.0069856060606057	0.898185	0.9759203030303033	0.85108	0.9584521969696966	1.000025	0.9877926515151516	0.9702875	0.9808750000000003	0.996215	0.985856742424242	0.9176624999999999	0.9768396969696969	1.0265225	0.981113181818182
FH0241_E_2_A	0.9738325	0.9920232575757579	0.960195	0.9887766666666673	0.9754550000000001	0.9970685606060601	0.97211	1.0009146969696971	0.9852825000000001	0.9953334848484844	1.0072824999999999	1.0005439393939395	1.010055	1.0004675757575754	1.0000925	0.9995847727272723	1.0116175	0.99907	1.0132725	1.0042270454545454	0.9843350000000001	0.9946326515151517	0.9866025	0.9920732575757575	0.9781325	0.9810964393939395	0.9521475	0.9765921969696971	1.01881	0.9878987121212125	0.979815	0.9846622727272728	1.0100425	0.9724006060606062
FH0103_E_2_A	0.9335175	0.9734531818181819	0.922985	0.971290378787879	0.9440899999999999	0.9755324242424241	0.9617374999999999	0.9691233333333331	0.9472900000000001	0.9792429545454546	1.01539	1.0005004545454546	1.0154	1.0000584090909088	1.0011125	0.9992537121212121	1.0323550000000001	1.0092417424242421	1.020385	1.0047898484848485	0.93396	0.9733946969696969	0.912255	0.9644201515151515	0.9637074999999999	0.9770563636363632	0.932265	0.9645118939393943	1.0059025	0.975035984848485	0.9479425	0.969998333333333	1.0297524999999998	0.9697036363636363
FH0312_E_1_A	0.9774900000000001	0.9941391666666667	0.9662775	0.9887555303030302	1.0009824999999999	0.9963118181818181	0.9971425000000002	0.9948685606060602	0.9883299999999999	0.9972987878787881	0.9916375000000001	0.9909035606060609	0.9951675	0.9917640909090909	0.96424	0.9874746969696968	0.9722175	0.9969858333333337	0.99782	0.9963164393939393	0.9829075	0.9962791666666668	0.9776374999999999	0.9959517424242416	0.9343775	0.9671632575757578	0.8910975	0.9520391666666668	1.0203525000000002	0.9863604545454547	0.9736400000000001	0.9837171212121213	1.0030725	0.9610822727272732
FH0228_cDE_2	0.95545	0.9838933333333331	0.9455975	0.9819387878787877	0.9539075	0.983309848484848	0.9373999999999999	0.9850463636363638	0.9663225	0.9878141666666669	1.01526	1.0013511363636367	1.0182475000000002	1.0016098484848484	1.0045225	1.0038906060606059	1.0168025	1.0086066666666664	1.022255	1.005247424242424	0.95564	0.9843203787878794	0.945045	0.9804438636363638	0.9899899999999999	0.9816694696969696	0.9620150000000001	0.97611	1.0226025	0.9831826515151512	0.96794	0.9780818181818182	1.024165	0.9727471212121213
FH0345_E_1_A	0.9740325	0.9957571969696974	0.9573799999999999	0.9920443181818182	0.9841550000000001	0.9945112878787881	0.9642525000000001	0.9958364393939398	0.9871400000000001	0.9989409090909097	0.992985	0.9967228030303033	0.9940850000000001	0.9969228787878788	0.9982525	0.9950894696969693	1.0367099999999998	0.9981666666666665	0.9993700000000001	1.0010793939393938	0.9844900000000001	0.9965792424242429	0.9883325000000001	0.9985228030303025	0.957955	0.9794174242424242	0.92228	0.9709627272727277	1.0220625	0.9888196969696973	0.9762824999999999	0.985166893939394	0.98095	0.9645726515151513
CRPC_248_T1	0.9896225000000001	0.9960450757575762	0.9789225000000001	0.9929819696969693	1.004885	0.9958856818181818	0.985925	0.9894778030303026	1.0016375	1.0005106818181813	1.0203799999999998	1.001062954545455	1.01909	1.000698636363636	1.01258	1.0030451515151517	1.00004	1.0145276515151511	1.02466	1.0055974242424242	0.9910425	0.9965558333333333	0.9823075	0.995850681818182	0.9889149999999999	0.9819195454545453	0.966295	0.9762430303030303	1.0215874999999999	0.988718787878788	0.982685	0.986067803030303	0.9892	0.9645145454545452
FH0345_cDE_3	0.9264775000000001	0.9775042424242429	0.904585	0.9721967424242423	0.9362174999999999	0.9753692424242422	0.905795	0.9733219696969695	0.941405	0.9833941666666662	0.9588975000000001	0.9825434848484851	0.9639800000000001	0.9840733333333331	0.942215	0.9788407575757575	0.973155	0.9821399242424242	0.9688475	0.9870181818181817	0.9349649999999999	0.9760735606060609	0.9151499999999999	0.9694239393939394	0.932155	0.9662966666666665	0.8814475	0.9552630303030301	0.99481	0.9736763636363637	0.9264325	0.9670012878787877	0.9598525	0.9440980303030305
