	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
FH0119_E_1_A	1.0078175	0.997705909090909	1.0054	1.0048344696969698	0.96714	0.9902467424242422	1.3908875	1.0216116666666666	1.0118274999999999	0.9962249242424245	1.036065	0.9877976515151512	1.04637	0.9929293939393934	1.1119675	0.9925766666666672	1.4545075	0.9992371969696968	1.04854	0.9997193181818183	1.0148275	0.9933206060606057	0.94813	0.9685221212121208	0.995095	0.9728727272727279	1.1344774999999998	0.9540325000000002	1.0157075	0.9917962878787879	0.95864	0.9808555303030302	1.1058824999999999	0.972903712121212
FH0729_E_1_A	0.8652875	0.9468072727272725	0.831535	0.9454329545454547	0.7454875	0.9298852272727275	0.566455	0.9730402272727272	0.8544774999999999	0.9450891666666673	0.992075	1.0004988636363634	0.9974425	0.998517727272727	1.11318	0.997132424242424	0.9554174999999999	1.0523978030303034	1.02658	1.0067061363636367	0.8792	0.9437242424242427	0.8920800000000001	0.9575071212121216	0.9758125	0.965915227272727	0.8973524999999999	0.954421590909091	0.993955	0.9558509848484852	0.848495	0.9336303030303033	1.0203425	0.9578503030303026
FH0567_cDE_1	1.0049075	0.9969995454545447	1.0090225	0.9906121969696972	1.0248775	0.9734790909090908	1.1090825	0.9476667424242421	1.01063	1.0013930303030307	1.0557425	0.9931125757575757	1.069455	0.9895362121212122	1.1047925	1.000460984848485	1.29713	1.0382296212121211	1.04602	1.0034050757575759	1.066905	1.0023161363636361	1.0223550000000001	1.000656742424242	0.970255	0.978706893939394	0.8832199999999999	0.9607533333333331	1.07959	0.9921379545454545	0.9955324999999999	0.9885044696969696	1.074795	0.9840456818181817
FH0334_E_1_A	0.8289325	0.9191500757575758	0.8599650000000001	0.9204450757575756	0.9028775	0.9377465909090912	1.038	0.8523628787878784	0.858975	0.9269319696969701	1.0106775	0.9938107575757575	1.0241924999999998	0.9957593181818183	0.9963425000000001	0.9893035606060605	0.6012475	0.9817140909090906	1.0306975	1.0029983333333334	0.816545	0.9093731818181819	0.688245	0.8559281060606062	0.92716	0.9739587121212122	0.8751450000000001	0.9971021212121206	0.9431	0.9442623484848484	0.8861275000000001	0.9265728030303026	1.002715	0.9593327272727274
FH0200_E_2_A	0.79842	0.9146956818181817	0.777625	0.9121356060606061	0.8847575	0.9101811363636362	0.84288	0.9026004545454548	0.8402825	0.9269158333333332	1.01985	0.9969493939393941	1.0328525000000002	0.9958234848484845	1.018895	0.9941987121212119	0.8972374999999999	1.0171772727272725	1.028165	1.0070067424242422	0.8316624999999999	0.9119178030303031	0.6458424999999999	0.8885330303030301	0.9683550000000001	0.9757850757575758	0.62867	0.9650883333333331	0.9890049999999999	0.9415834848484848	0.8664725000000001	0.9163170454545453	1.0572124999999999	0.9647037121212119
CRPC_1009_4	0.9912750000000001	0.9896312121212121	0.98112	0.9864555303030306	1.0861125	0.9934621969696966	1.2760675	1.1305842424242423	0.9892875	0.9968153030303026	0.982615	0.9982049999999998	0.9847425	0.998778257575758	1.0269475000000001	1.0264343939393943	0.6458075	1.0731695454545458	1.01321	1.0099068181818185	0.9594175	0.983502727272727	0.7645250000000001	0.9901596212121211	0.913335	0.9776964393939389	0.997255	0.9982390909090911	1.028105	0.9780055303030304	0.9465275	0.9842989393939394	1.044055	0.9772477272727274
FH0727_E_1_A	1.0402725	0.9948848484848479	1.0204875	0.9932821969696973	1.006475	0.9978121212121216	0.9361675	0.9554192424242424	1.03848	1.001388863636363	0.98631	0.9960079545454545	0.99417	0.9947557575757574	1.0464725000000001	0.9953312121212124	0.8996425000000001	1.0025139393939397	1.012245	1.001081590909091	1.0277425	0.9960237121212124	1.004435	0.968752348484849	1.0467175	0.9911246212121209	0.9308575	0.9668938636363641	1.09408	0.9940837878787881	1.000795	0.9925015909090905	1.099745	0.9859926515151517
CRPC_531.ctDNA	0.9627950000000001	0.9476362121212122	0.9003125	0.9439004545454548	0.9555275	0.9395018939393939	0.4436025	0.9425296212121214	0.9491350000000001	0.9498373484848487	0.948585	0.9856007575757569	0.9669125000000001	0.9811508333333335	0.99198	0.9722742424242425	0.81388	0.8697643939393944	0.987205	0.9985155303030304	1.0360675	0.9482412121212125	1.063755	0.934645681818182	0.9180325	0.9537203030303031	0.7894375	0.9290538636363637	1.0331575	0.9519213636363636	0.9230849999999999	0.9419340151515151	0.937925	0.9534451515151515
FH0377_E_2_A	0.862675	0.9525112121212127	0.8792125	0.9516856060606059	1.0177550000000002	0.9380725757575754	1.4374000000000002	0.9720301515151512	0.8814375	0.9616384848484854	1.0433975	1.0096079545454548	1.051575	1.010604015151515	1.09285	1.0014662121212121	1.672565	0.9772315909090907	1.022825	1.0092001515151514	0.8588725	0.9607428030303031	0.87627	0.9291924242424244	0.9934775	0.9757090151515149	0.94986	0.9625538636363637	0.9813125	0.9618323484848482	0.889235	0.9553971969696974	1.0432374999999998	0.9623686363636365
FH0466_E_2_A	0.971125	0.9986506818181816	0.933235	0.9935020454545455	0.887835	0.9834488636363642	0.1734575	0.9170469696969693	1.00574	1.0040237121212123	1.0344125	1.0087575757575757	1.0186275	1.005174242424242	1.0711475	0.9921389393939388	1.16719	0.9694845454545454	1.0406374999999999	1.0098062121212121	0.9965575	1.0058878787878784	0.9994425	0.9853730303030301	1.0539375	0.9977853030303029	1.1502675	0.9939374242424244	1.027635	1.0049413636363638	0.99506	0.9952532575757577	1.151895	1.0001156060606062
